StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,OS marks,DBMS marks,ML marks,Python marks,OS GPA,DBMS GPA,ML GPA,Python GPA,Overall GPA
2427,17,0,2,2,17.2246445452077,13,0,2,1,1,0,0,2.55522310507066,2,86,85,85,75,3,3,3,2,2.75
2428,17,0,0,1,3.09369696369722,15,0,3,0,0,0,0,1.57430608825886,4,60,66,71,56,1,1,2,0,1
2429,16,0,0,2,9.03094045634848,16,0,3,0,0,1,0,1.81384662228394,4,55,84,96,91,0,3,4,4,2.75
2430,17,1,0,1,8.16040182570162,5,1,0,0,0,0,0,2.5844682625115,2,67,67,85,96,1,1,3,4,2.25
2431,15,1,2,2,13.7492960809945,25,0,0,0,1,0,1,0.529798609495274,4,70,89,58,87,2,3,0,3,2
2432,15,0,0,3,4.99734930515858,27,0,2,1,0,0,0,0.714651286420339,4,91,71,88,54,4,2,3,0,2.25
2433,16,0,0,1,12.8050182990455,6,0,2,0,0,0,1,2.73747416550519,2,85,73,68,72,3,2,1,2,2
2434,18,1,0,1,17.5497848346297,25,1,2,1,0,0,0,1.27052956229531,4,90,68,87,77,4,1,3,2,2.5
2435,18,1,0,1,8.36263199587245,25,0,2,0,0,0,0,0.750888042958631,4,87,86,55,83,3,3,0,3,2.25
2436,16,0,0,1,18.2203139995844,0,0,4,0,0,0,0,3.75263935309428,0,83,88,96,64,3,3,4,1,2.75
2437,16,0,2,2,19.8632747786695,24,0,1,0,1,1,0,1.16225780072192,4,66,70,64,81,1,2,1,3,1.75
2438,15,1,0,2,2.12184099895904,14,1,2,0,1,0,0,1.8714659014427,4,86,57,69,75,3,0,1,2,1.5
2439,18,1,0,1,4.66106375969717,19,1,2,0,0,0,0,1.0749373887756,4,74,77,58,97,2,2,0,4,2
2440,17,1,2,1,19.0075950296418,20,0,1,1,0,0,0,1.31277241351407,4,87,54,81,80,3,0,3,3,2.25
2441,15,1,2,1,19.1665537296277,17,0,1,0,1,0,0,1.70288167521945,4,61,66,53,68,1,1,0,1,0.75
2442,16,1,0,2,1.95414550773517,29,1,4,0,0,0,0,0.54037515655234,4,72,86,99,58,2,3,4,0,2.25
2443,18,0,0,1,0.299970007542733,27,1,3,0,0,0,0,0.341822388417711,4,91,85,67,78,4,3,1,2,2.5
2444,17,1,0,4,3.22200046512844,25,0,1,0,0,0,1,0.269720862053484,4,71,68,54,88,2,1,0,3,1.5
2445,17,0,3,2,19.9202556676449,12,1,3,0,0,0,0,2.50416776705458,2,70,76,69,53,2,2,1,0,1.25
2446,15,1,0,1,3.59999233221373,23,0,1,1,0,0,0,0.530358188671646,4,76,83,72,52,2,3,2,0,1.75
2447,18,0,3,2,10.0509521344404,29,0,3,0,1,1,0,0.820105530138668,4,80,60,60,78,3,1,1,2,1.75
2448,18,1,1,3,16.9683545286102,1,1,0,0,1,0,0,3.40848977063304,1,55,94,86,60,0,4,3,1,2
2449,16,1,1,2,0.408032213764126,18,0,3,1,0,0,0,1.35032980636101,4,76,96,71,82,2,4,2,3,2.75
2450,18,0,0,1,12.0897796451691,14,1,0,0,1,0,1,2.02973658244759,3,89,61,53,87,3,1,0,3,1.75
2451,18,0,0,1,5.54050897739248,11,0,2,0,0,1,0,1.77453110279933,4,83,70,78,60,3,2,2,1,2
2452,15,1,0,3,17.2466983287946,14,0,3,0,0,1,0,1.9919099489857,4,61,60,93,76,1,1,4,2,2
2453,18,1,0,2,5.66922298528158,24,1,1,0,0,1,0,0.754035723342988,4,94,88,83,82,4,3,3,3,3.25
2454,17,1,1,2,13.7351144056381,17,0,2,0,0,0,0,1.4913821292254,4,56,77,62,70,0,2,1,2,1.25
2455,15,1,3,3,13.4843926489479,13,0,0,1,1,0,0,2.15739183326122,3,59,54,91,88,0,0,4,3,1.75
2456,15,1,1,3,4.4298709771928,5,1,3,1,1,0,1,3.10734840056803,1,94,66,58,80,4,1,0,3,2
2457,16,0,2,3,0.695983997367002,11,0,2,1,1,0,0,1.99957186070218,4,66,69,91,87,1,1,4,3,2.25
2458,18,0,0,0,8.18499147570794,19,0,2,0,0,0,1,1.36334094816379,4,75,90,80,95,2,4,3,4,3.25
2459,16,1,0,2,5.78386303931739,22,1,4,1,0,0,0,1.30686803893837,4,70,95,56,51,2,4,0,0,1.5
2460,17,0,0,2,16.1795549922741,29,0,2,0,0,0,0,0.588555623165022,4,77,61,53,76,2,1,0,2,1.25
2461,15,0,1,2,16.0072837691069,29,1,0,0,1,1,0,0.681956138907534,4,95,55,68,85,4,0,1,3,2
2462,15,0,3,2,9.14047904385251,5,1,3,0,0,0,0,2.81858182437894,2,51,66,91,60,0,1,4,1,1.5
2463,15,1,1,1,12.1302445064643,25,0,3,0,0,1,0,0.744692833375678,4,92,68,79,96,4,1,2,4,2.75
2464,17,0,0,2,12.0851903197385,29,0,4,1,0,0,1,0.725192946281799,4,50,75,80,67,0,2,3,1,1.5
2465,17,1,0,2,16.5431629685524,8,1,1,1,0,0,0,2.92682044026314,2,85,97,84,50,3,4,3,0,2.5
2466,16,0,1,0,8.50004828246395,29,0,2,1,1,0,0,0.552257573424865,4,75,93,70,84,2,4,2,3,2.75
2467,16,1,0,2,5.50893359581018,24,0,3,1,1,0,0,1.29872910682098,4,78,93,80,84,2,4,3,3,3
2468,16,0,2,1,5.30069836281095,25,0,3,1,1,0,1,1.18673782849849,4,70,81,68,80,2,3,1,3,2.25
2469,18,1,2,1,10.723845585644,3,0,3,0,1,0,1,3.33278858789347,1,60,55,80,77,1,0,3,2,1.5
2470,15,1,1,0,8.98296405464425,16,0,1,0,0,0,0,1.48906702052984,4,89,85,81,88,3,3,3,3,3
2471,15,0,0,2,8.80241541969872,1,1,1,1,0,1,0,3.30737811355316,1,60,87,51,50,1,3,0,0,1
2472,16,1,0,2,1.82274678179414,15,1,1,0,0,0,0,1.61094068255989,4,85,60,59,74,3,1,0,2,1.5
2473,15,1,0,2,14.3720748138039,23,0,4,1,1,0,0,2.05737850059637,3,98,82,51,92,4,3,0,4,2.75
2474,16,1,0,2,4.27473375963821,13,0,1,0,0,0,0,1.67371140448532,4,88,73,51,87,3,2,0,3,2
2475,18,1,0,3,3.93907260417442,25,0,2,0,0,1,0,0.490630062174908,4,89,72,73,69,3,2,2,1,2
2476,18,1,1,1,8.25516640554786,7,0,2,0,0,0,1,2.23165697177502,3,84,64,66,52,3,1,1,0,1.25
2477,17,1,1,1,4.55556683235602,13,1,2,1,0,1,0,2.2594511537437,3,83,76,81,51,3,2,3,0,2
2478,18,1,0,3,11.6771653461603,1,1,2,0,0,0,0,3.4544624599353,1,96,60,65,67,4,1,1,1,1.75
2479,16,1,0,1,7.42926678668943,15,1,3,1,0,0,0,2.15861017014659,3,73,99,65,93,2,4,1,4,2.75
2480,18,0,0,4,8.9782344518558,3,0,2,0,1,0,0,2.74790844251461,2,71,66,95,59,2,1,4,0,1.75
2481,17,0,0,3,10.7433864320805,0,0,1,1,0,0,1,3.32390296032911,1,54,63,88,54,0,1,3,0,1
2482,15,1,2,2,4.07071044963609,22,0,2,0,0,0,0,0.909763533141097,4,82,76,80,58,3,2,3,0,2
2483,16,1,0,4,3.11503245731059,19,0,3,0,1,0,0,1.16789580007893,4,85,67,92,51,3,1,4,0,2
2484,15,0,0,0,17.608438057472,26,0,4,0,0,0,0,1.22041797644198,4,96,77,73,83,4,2,2,3,2.75
2485,17,0,0,1,8.67447405662842,13,1,3,0,0,1,0,2.33452564387573,3,69,96,50,87,1,4,0,3,2
2486,17,0,2,2,8.24187219265078,7,1,3,0,0,0,0,2.84473226204249,2,68,96,60,80,1,4,1,3,2.25
2487,17,1,1,1,0.712243005456829,24,1,2,1,0,0,0,0.972247738432064,4,84,53,70,59,3,0,2,0,1.25
2488,15,0,0,3,9.95952605174786,27,1,3,0,0,0,1,0.85639704266972,4,92,56,53,99,4,0,0,4,2
2489,15,1,1,0,11.08339443222,24,0,4,0,0,0,0,0.952675033052533,4,66,94,56,61,1,4,0,1,1.5
2490,15,1,2,2,11.1768174190933,2,0,2,0,1,0,0,3.2353025807091,1,94,84,75,85,4,3,2,3,3
2491,15,0,3,2,14.1406233864576,4,0,0,0,0,0,0,2.5334323957979,2,92,97,96,70,4,4,4,2,3.5
2492,17,1,0,2,3.54963669982023,5,0,4,0,0,0,0,2.77238853678324,2,83,58,99,98,3,0,4,4,2.75
2493,17,1,2,1,5.04446268461237,21,0,3,0,0,0,0,0.946767904653285,4,58,57,61,96,0,0,1,4,1.25
2494,16,1,3,1,16.2146093046082,25,1,2,0,1,0,0,1.31546437110317,4,75,94,80,55,2,4,3,0,2.25
2495,16,1,3,3,18.9434123368678,7,0,4,0,1,1,0,3.31820802902305,1,51,66,66,97,0,1,1,4,1.5
2496,15,0,1,1,2.71865494734641,5,0,2,0,0,1,0,2.33110891989708,3,58,66,82,98,0,1,3,4,2
2497,18,0,1,3,9.95299109010436,5,0,2,1,0,0,0,2.90597309780737,2,58,98,60,52,0,4,1,0,1.25
2498,18,1,0,2,4.28352505479173,3,0,3,0,1,1,0,3.34457519798892,1,89,82,77,59,3,3,2,0,2
2499,17,1,2,2,1.20146336709964,6,0,1,0,0,0,0,2.16817892484144,3,66,81,81,54,1,3,3,0,1.75
2500,17,0,1,2,6.5100667625227,29,0,3,0,0,0,1,0.211194222791904,4,50,57,50,95,0,0,0,4,1
2501,17,1,1,1,2.87375250368425,29,0,1,0,0,0,0,0,4,74,68,96,75,2,1,4,2,2.25
2502,16,0,0,2,14.1986614686849,23,1,1,0,0,0,0,0.893986012513685,4,92,87,77,70,4,3,2,2,2.75
2503,16,1,2,3,10.6745082734288,18,0,2,1,0,1,0,1.83079324539005,4,89,52,91,94,3,0,4,4,2.75
2504,17,1,2,2,2.87668941980621,6,0,2,0,0,0,0,2.4651174139719,3,91,54,56,75,4,0,0,2,1.5
2505,17,0,0,4,0.184831768110287,2,0,1,1,0,0,0,2.65052234357669,2,74,62,51,87,2,1,0,3,1.5
2506,17,0,2,2,16.1631409804842,7,1,4,0,0,0,0,3.16196151135239,1,88,96,91,93,3,4,4,4,3.75
2507,18,0,1,1,3.52388812328495,0,0,2,1,0,0,0,2.90570297420741,2,84,95,73,75,3,4,2,2,2.75
2508,16,0,2,1,12.1243328444153,0,1,1,1,0,1,0,3.73268470116036,0,52,80,53,57,0,3,0,0,0.75
2509,18,1,0,4,6.73843826153491,13,1,2,0,1,0,0,2.10968632801693,3,99,65,93,54,4,1,4,0,2.25
2510,18,0,0,1,11.7097187663007,5,1,3,0,0,0,0,2.54663457774801,2,86,99,68,64,3,4,1,1,2.25
2511,17,1,3,3,6.31307253964648,9,0,2,0,0,0,1,2.11560396872558,3,93,81,75,65,4,3,2,1,2.5
2512,17,0,0,3,1.73879121384508,24,0,1,1,0,0,0,0.483789390432306,4,93,71,60,50,4,2,1,0,1.75
2513,15,0,2,1,4.45900017115507,27,0,1,0,0,0,0,0,4,79,78,89,65,2,2,3,1,2
2514,15,1,0,0,3.76117132958151,13,0,2,0,0,0,0,1.81115548092916,4,87,71,99,86,3,2,4,3,3
2515,18,0,1,2,8.56038704879287,3,0,2,0,0,0,1,2.6741625507699,2,83,92,92,52,3,4,4,0,2.75
2516,16,0,0,1,13.1656756685231,5,1,3,0,0,1,0,3.10274556143328,1,61,52,60,96,1,0,1,4,1.5
2517,17,0,1,2,5.27612149892715,15,1,4,1,0,0,0,2.43289639835131,3,68,59,94,80,1,0,4,3,2
2518,17,0,0,2,0.241398706012359,27,0,1,1,1,1,0,0.591872335776283,4,86,91,52,62,3,4,0,1,2
2519,18,1,0,2,10.3787472852951,20,0,3,0,1,1,1,1.41979898481711,4,93,70,61,65,4,2,1,1,2
2520,15,1,0,2,12.1151897871794,27,1,4,0,1,1,0,1.36498252145895,4,98,65,52,92,4,1,0,4,2.25
2521,16,0,0,1,19.2574098800361,0,0,4,0,0,0,0,3.52485582262497,0,66,61,91,70,1,1,4,2,2
2522,15,0,3,2,11.7894160618649,5,0,4,1,0,1,0,3.05621817661997,1,59,51,76,51,0,0,2,0,0.5
2523,15,0,3,1,9.42345118756283,8,0,3,1,1,0,0,2.57068249230976,2,98,90,98,76,4,4,4,2,3.5
2524,15,1,0,1,11.468032517954,14,1,2,0,0,0,1,2.13483288607803,3,96,73,51,87,4,2,0,3,2.25
2525,15,1,2,2,18.5580125972405,11,0,2,0,1,0,1,2.30193210784405,3,61,84,98,75,1,3,4,2,2.5
2526,17,1,0,3,16.5675629120329,2,1,2,1,0,0,0,3.35436811628942,1,65,79,65,87,1,2,1,3,1.75
2527,17,1,1,1,6.45957466727616,10,0,3,0,0,1,0,2.25257552440577,3,73,79,51,95,2,2,0,4,2
2528,15,0,2,2,4.74508727314274,14,0,2,0,0,0,0,2.05977834206102,3,68,96,79,74,1,4,2,2,2.25
2529,16,0,3,2,5.25267224732147,2,0,1,0,0,0,0,2.70502440722696,2,57,84,69,60,0,3,1,1,1.25
2530,18,0,0,1,10.0884207943042,13,0,1,0,0,0,0,1.82084373430586,4,80,68,87,57,3,1,3,0,1.75
2531,16,1,2,1,14.8809890245715,1,0,3,0,0,1,0,3.26095049055303,1,70,99,77,57,2,4,2,0,2
2532,16,0,0,3,10.0643841436592,28,0,3,1,0,0,0,0.741527556169066,4,66,57,74,82,1,0,2,3,1.5
2533,16,1,3,2,1.35592791656225,3,1,2,0,0,1,1,2.94375019781777,2,72,75,81,56,2,2,3,0,1.75
2534,15,1,0,2,14.4716140087996,25,0,1,0,0,0,0,0.447482856360554,4,86,98,59,87,3,4,0,3,2.5
2535,17,0,1,2,16.119402573419,18,1,3,0,0,0,0,1.84405926352867,4,65,89,91,70,1,3,4,2,2.5
2536,16,0,1,0,5.78995730239439,11,1,0,1,0,0,0,1.89919756319889,4,55,56,89,57,0,0,3,0,0.75
2537,15,0,1,2,13.282514785667,1,1,2,0,0,0,0,3.3788457271666,1,57,79,82,70,0,2,3,2,1.75
2538,16,1,0,2,8.53183802108786,16,1,2,0,0,0,1,1.66664009779016,4,74,56,62,69,2,0,1,1,1
2539,16,1,3,2,17.7823871145488,2,0,4,0,0,0,0,3.30945358518381,1,67,52,90,57,1,0,4,0,1.25
2540,15,0,0,1,16.9045111632147,9,0,2,1,1,0,0,2.76182375138513,2,74,50,91,95,2,0,4,4,2.5
2541,17,0,1,0,10.5086399661928,15,1,2,0,0,0,1,2.0425379785048,3,61,85,96,80,1,3,4,3,2.75
2542,17,1,0,1,13.8301109162718,21,1,3,0,1,0,0,1.48747693729906,4,64,74,86,99,1,2,3,4,2.5
2543,18,0,0,4,17.666994020442,8,1,2,0,1,0,1,2.87397228211846,2,75,86,65,78,2,3,1,2,2
2544,15,1,1,2,9.91434020156551,10,0,1,0,0,0,0,2.01594946506244,3,90,50,94,97,4,0,4,4,3
2545,18,1,0,2,6.26501480977643,20,0,2,1,0,0,0,1.07029676373108,4,94,64,71,58,4,1,2,0,1.75
2546,18,0,0,0,15.0733227581916,14,0,4,1,0,0,0,2.6053992640209,2,75,86,69,64,2,3,1,1,1.75
2547,18,0,0,0,4.40132509569383,2,1,2,0,0,1,1,3.36338911872658,1,96,62,99,79,4,1,4,2,2.75
2548,17,0,0,2,7.77062296012084,15,0,3,0,1,0,0,2.12509059499954,3,81,89,92,75,3,3,4,2,3
2549,15,0,2,2,17.3145447421358,29,0,4,0,1,0,0,1.05066898039069,4,59,57,76,59,0,0,2,0,0.5
2550,18,1,2,2,14.4884468053863,20,0,3,0,0,0,1,1.58005052383605,4,65,54,90,78,1,0,4,2,1.75
2551,15,1,0,1,8.07622010494998,20,0,3,1,0,0,0,1.397062951625,4,56,58,65,65,0,0,1,1,0.5
2552,15,1,0,2,4.29489004816714,20,0,3,0,1,0,0,1.1657871621526,4,66,50,83,85,1,0,3,3,1.75
2553,17,0,0,1,7.11936781664473,27,1,4,0,1,0,0,0.962072486291986,4,72,85,81,69,2,3,3,1,2.25
2554,18,1,0,1,5.68208298454866,11,1,4,1,0,0,0,2.31023517936631,3,75,84,75,94,2,3,2,4,2.75
2555,18,0,1,2,3.52178575887707,22,0,4,0,0,0,0,0.935779340884795,4,70,51,74,86,2,0,2,3,1.75
2556,15,0,1,1,14.8666582713131,4,0,3,0,0,0,1,2.93800282977301,2,71,89,51,71,2,3,0,2,1.75
2557,16,0,0,1,5.04139773700343,6,1,2,1,0,0,1,2.76715133751623,2,56,72,61,56,0,2,1,0,0.75
2558,17,0,0,2,9.08334940335527,8,0,1,1,1,0,0,3.02698331096149,1,63,58,89,72,1,0,3,2,1.5
2559,17,0,0,2,7.71718893672218,20,1,2,1,1,0,0,1.53641947939701,4,64,83,58,90,1,3,0,4,2
2560,17,0,2,3,19.6415475727126,17,0,4,1,1,1,0,2.49537949684787,3,56,95,61,89,0,4,1,3,2
2561,17,1,3,2,7.82184488296441,20,0,3,0,0,0,0,1.61557166025286,4,58,63,75,78,0,1,2,2,1.25
2562,18,0,0,0,1.59964965593509,7,0,2,0,1,0,0,2.21037132799488,3,97,53,58,65,4,0,0,1,1.25
2563,18,1,0,1,1.79651505144168,11,1,2,0,0,0,1,1.79801544361183,4,57,79,59,87,0,2,0,3,1.25
2564,16,1,2,4,11.8150744270612,19,0,2,1,0,1,0,1.56628851806134,4,99,80,81,77,4,3,3,2,3
2565,17,0,3,2,11.9872710347653,1,0,2,0,0,0,0,2.92138675706962,2,72,87,83,97,2,3,3,4,3
2566,17,0,0,2,8.3751798096531,9,0,3,0,0,0,0,2.51972482251174,2,78,60,97,87,2,1,4,3,2.5
2567,15,0,0,0,8.63687384624059,18,0,2,1,0,0,0,1.48920731876266,4,67,84,69,80,1,3,1,3,2
2568,18,1,0,2,1.07865165681742,8,0,1,0,0,0,0,1.66363712440122,4,80,57,88,63,3,0,3,1,1.75
2569,17,0,1,0,10.3309302077852,24,0,2,0,0,0,0,0.773784205794615,4,79,52,51,82,2,0,0,3,1.25
2570,16,1,0,2,10.094789507607,23,0,1,0,1,0,0,0.891624045971172,4,88,63,50,58,3,1,0,0,1
2571,16,0,0,3,2.99098637113889,7,0,4,0,0,0,0,2.21508704885362,3,84,62,85,76,3,1,3,2,2.25
2572,18,0,1,4,2.07678772221855,23,0,2,0,0,0,0,0.651515020501729,4,67,94,73,73,1,4,2,2,2.25
2573,16,1,0,2,2.47144981198981,23,0,4,0,0,0,0,0.974017416747298,4,91,81,76,62,4,3,2,1,2.5
2574,16,1,2,2,2.02056492982517,23,0,1,0,1,0,0,0.341393541991352,4,88,83,51,75,3,3,0,2,2
2575,18,0,0,3,12.1941639107351,0,0,1,0,0,0,0,2.7734838787502,2,66,94,80,78,1,4,3,2,2.5
2576,17,1,0,2,3.92965304805837,5,0,3,0,0,0,0,2.49787730363576,3,63,68,63,98,1,1,1,4,1.75
2577,17,1,1,0,5.02860304374926,11,0,3,0,1,0,1,2.07644374643115,3,80,87,51,92,3,3,0,4,2.5
2578,16,1,0,2,3.47144288302879,24,0,2,0,0,1,0,0.773427636033533,4,73,65,78,77,2,1,2,2,1.75
2579,16,1,3,1,19.15670608897,23,0,1,0,0,1,0,0.988153076938021,4,84,51,64,77,3,0,1,2,1.5
2580,17,1,1,2,17.0923492630367,18,0,0,0,1,0,0,1.37757283977797,4,93,89,61,57,4,3,1,0,2
2581,18,0,0,2,4.60989674703041,26,0,3,1,0,0,0,0.476597740491808,4,94,66,86,72,4,1,3,2,2.5
2582,16,0,2,2,6.55132587844252,16,0,1,1,1,0,0,1.83624213679715,4,83,83,77,78,3,3,2,2,2.5
2583,15,1,0,1,4.19785684609994,1,1,2,0,0,0,0,2.92403211515862,2,52,91,69,54,0,4,1,0,1.25
2584,18,0,3,1,9.83751918921647,10,1,3,0,0,0,1,2.28876820283839,3,86,65,88,91,3,1,3,4,2.75
2585,16,0,0,2,0.392210649485071,17,0,0,0,0,0,0,0.822107889122903,4,92,87,73,56,4,3,2,0,2.25
2586,16,1,1,3,13.4273601779359,22,0,1,1,1,0,0,1.46754910281344,4,89,51,70,91,3,0,2,4,2.25
2587,15,0,0,2,10.4631629963528,27,1,0,1,0,0,0,0.654489820899693,4,75,51,59,85,2,0,0,3,1.25
2588,15,1,0,1,17.972778566022,21,1,4,0,0,1,0,1.82626507840231,4,72,75,95,90,2,2,4,4,3
2589,17,1,2,3,3.28785368656828,10,0,2,1,0,1,0,2.16761489173918,3,93,62,63,76,4,1,1,2,2
2590,18,0,2,3,16.0821849212226,17,0,4,1,0,0,0,1.81258108607368,4,88,96,86,95,3,4,3,4,3.5
2591,18,1,0,1,15.8392202893343,7,0,1,0,1,0,0,3.01013552753324,1,64,80,67,51,1,3,1,0,1.25
2592,17,1,0,0,2.54362378433773,14,0,3,0,1,0,0,2.13665320911732,3,98,83,73,74,4,3,2,2,2.75
2593,18,1,2,2,7.97118448288255,8,0,1,0,0,1,0,2.29681452058454,3,53,88,63,58,0,3,1,0,1
2594,18,1,3,3,3.40305282289033,14,0,2,0,0,0,0,1.49966667520128,4,78,52,83,76,2,0,3,2,1.75
2595,18,1,0,4,5.09441000915097,6,1,3,0,0,0,0,2.52760669394051,2,71,57,61,50,2,0,1,0,0.75
2596,18,0,0,3,5.26492349661088,19,0,3,1,0,0,0,1.37877726195553,4,74,72,71,72,2,2,2,2,2
2597,18,0,0,2,11.1247278805154,12,0,3,0,1,0,0,2.46197706839445,3,62,63,55,59,1,1,0,0,0.5
2598,15,1,2,2,8.22821863520931,12,0,3,0,0,0,1,2.14270808822699,3,67,76,85,91,1,2,3,4,2.5
2599,18,1,0,0,18.9546560801261,0,0,1,1,0,1,0,3.4785197150728,1,82,78,94,74,3,2,4,2,2.75
2600,15,0,0,1,2.5274028389401,19,0,2,0,0,0,0,1.13596989059643,4,65,88,85,52,1,3,3,0,1.75
2601,18,1,2,2,19.4738426970039,3,0,2,0,0,0,0,3.31563243271555,1,94,88,71,55,4,3,2,0,2.25
2602,17,0,0,2,4.61277280428527,23,0,3,0,0,1,0,0.945299040434414,4,91,50,63,55,4,0,1,0,1.25
2603,16,1,0,2,15.457478727637,3,0,1,0,1,1,0,3.36009770960644,1,93,66,65,51,4,1,1,0,1.5
2604,15,1,0,2,6.77939852345642,3,1,4,0,0,0,0,3.58344760514376,0,51,90,85,67,0,4,3,1,2
2605,18,1,0,1,2.86162790834627,12,0,2,1,0,0,1,2.26890539174398,3,84,79,74,72,3,2,2,2,2.25
2606,17,1,0,2,17.1577837049248,1,0,3,0,0,1,1,3.39464986672676,1,91,62,81,51,4,1,3,0,2
2607,16,1,1,0,6.17721798472926,27,0,1,0,1,0,0,0.423991948405389,4,83,70,82,61,3,2,3,1,2.25
2608,15,1,0,2,13.1771080845368,25,0,2,0,0,0,0,0.835989766256795,4,79,68,94,71,2,1,4,2,2.25
2609,16,1,1,2,11.3288737017325,22,0,3,1,0,0,0,1.28608373474498,4,62,68,85,86,1,1,3,3,2
2610,17,0,2,2,9.43512618781748,14,0,2,1,0,0,0,2.13178085391505,3,62,74,69,69,1,2,1,1,1.25
2611,15,0,2,4,9.91638945297078,3,0,4,1,0,0,0,3.30866401978977,1,67,71,67,88,1,2,1,3,1.75
2612,16,0,0,1,14.6447582818457,26,0,3,0,1,0,0,0.958776298173975,4,81,80,87,73,3,3,3,2,2.75
2613,18,1,0,2,1.75545828246881,5,1,2,1,0,0,0,2.5397710164811,2,81,66,52,97,3,1,0,4,2
2614,15,1,0,1,13.3636132391581,2,0,3,1,0,0,0,3.0128974867592,1,84,72,72,69,3,2,2,1,2
2615,16,1,0,2,17.9162420279715,6,0,3,1,0,1,0,3.16745527707519,1,88,81,81,50,3,3,3,0,2.25
2616,17,1,0,3,1.15576394039728,5,0,3,0,0,0,1,1.90451590175194,4,95,59,94,50,4,0,4,0,2
2617,17,1,1,2,2.81306678467333,2,1,1,0,0,0,0,3.03329195350138,1,78,59,65,66,2,0,1,1,1
2618,15,1,0,3,14.3326387340406,3,0,2,0,1,1,0,3.45771172597529,1,98,85,54,50,4,3,0,0,1.75
2619,16,1,0,1,8.74563296489235,9,0,3,0,0,0,0,2.45033544315046,3,78,57,53,94,2,0,0,4,1.5
2620,15,0,0,3,8.07097241627376,29,1,3,1,1,0,0,1.16470242802053,4,93,69,70,79,4,1,2,2,2.25
2621,15,1,1,0,2.73933269088471,20,0,2,0,0,0,0,0.827082916386582,4,65,81,89,90,1,3,3,4,2.75
2622,16,0,0,3,10.1354008143557,8,0,1,0,1,0,0,2.39831447930017,3,93,99,63,96,4,4,1,4,3.25
2623,16,0,1,1,2.53090622392754,29,0,2,0,0,0,0,0,4,96,63,88,52,4,1,3,0,2
2624,18,1,0,1,9.5324091262108,5,1,0,0,0,0,0,2.75779793056557,2,59,99,80,95,0,4,3,4,2.75
2625,16,1,2,2,15.2723059792331,28,1,3,0,0,0,0,0.347836975905878,4,79,77,63,60,2,2,1,1,1.5
2626,17,0,2,3,5.16528715774327,19,1,3,0,0,0,0,1.67672743683533,4,74,95,55,73,2,4,0,2,2
2627,15,0,0,0,9.61572336359454,26,1,2,1,0,0,0,0.574277999753889,4,88,73,61,71,3,2,1,2,2
2628,15,1,0,1,19.8403193879367,10,1,3,0,1,1,1,3.10399438010536,1,69,64,65,93,1,1,1,4,1.75
2629,17,1,0,3,13.7330084670807,6,0,2,1,1,0,0,2.80207383436594,2,54,71,66,94,0,2,1,4,1.75
2630,16,0,0,1,16.8271354261039,17,1,3,0,0,1,0,2.12758929674696,3,50,79,94,75,0,2,4,2,2
2631,17,1,1,1,8.29695213121091,3,0,1,1,0,0,0,2.68834983631571,2,79,53,72,62,2,0,2,1,1.25
2632,17,1,2,2,15.3572184625171,4,0,2,0,0,0,0,2.78376520992362,2,98,62,63,50,4,1,1,0,1.5
2633,18,1,1,1,0.810183458826436,3,0,3,0,1,1,0,3.13376803853813,1,52,72,56,73,0,2,0,2,1
2634,17,0,2,3,2.4582236508449,3,0,1,0,0,1,0,2.61869989495341,2,94,57,95,59,4,0,4,0,2
2635,15,0,0,2,4.06141185840124,26,1,2,0,0,0,0,0.771677491745989,4,63,67,81,84,1,1,3,3,2
2636,17,0,0,2,8.03903849230439,12,0,2,0,1,1,0,2.27484204746699,3,79,61,64,73,2,1,1,2,1.5
2637,15,1,2,4,16.9148975665152,15,0,1,1,0,0,0,1.53961940600191,4,99,80,93,77,4,3,4,2,3.25
2638,15,1,0,2,6.92532101575861,24,0,1,0,1,0,1,1.12806836408289,4,53,63,66,85,0,1,1,3,1.25
2639,15,0,1,0,13.0924238703092,13,1,1,0,0,0,0,1.59562736651414,4,67,83,90,65,1,3,4,1,2.25
2640,16,0,0,1,14.1862858960696,10,0,4,1,1,1,0,3.13849887300076,1,86,67,96,89,3,1,4,3,2.75
2641,18,0,0,2,11.7236470817668,28,0,3,0,0,1,1,0.798886572642256,4,74,83,93,65,2,3,4,1,2.5
2642,15,1,3,1,7.14483936340272,1,0,2,0,0,0,0,2.97288344149451,2,97,60,83,66,4,1,3,1,2.25
2643,15,0,0,3,11.5410668342708,21,0,3,1,1,0,1,1.5562187960802,4,50,90,54,64,0,4,0,1,1.25
2644,16,0,3,2,6.84531185579492,13,0,0,0,0,1,0,1.85267174103723,4,95,61,94,65,4,1,4,1,2.5
2645,15,1,3,1,1.67747477104024,23,0,2,1,0,0,0,0.974968344925578,4,64,98,76,64,1,4,2,1,2
2646,17,1,2,2,19.8560795637202,23,1,1,1,0,0,0,1.39143187132201,4,58,64,72,83,0,1,2,3,1.5
2647,17,1,1,2,2.54364907265021,26,0,1,1,0,0,0,0.23649722217489,4,64,80,89,60,1,3,3,1,2
2648,18,0,1,3,1.44696767672114,6,0,3,1,1,0,0,2.62993323382392,2,98,98,63,50,4,4,1,0,2.25
